studentID,className
1728513,COMPX150
1728513,CAAEN796
1728513,EXMBM220
1728513,HRMGT891
1697793,EDART958
1697793,ARTSC220
1697793,PRMGT220
1697793,ENGEN590
1697793,ANTHY581
1697793,ARTSC568
1697793,EDLED202
1697793,ADLNG155
1697793,NURSE567
1697793,SDCOA520
1650691,CRSCI155
1650691,EXCOR679
1650691,IRSST808
1650691,GEOGY590
1650691,ARTSC568
1650691,CRIMN567
1740804,MRKTG220
1740804,SCIED202
1740804,HSHUP155
1740804,GLOBE739
1665029,JAPAN484
1665029,ECONS395
1665029,HRMGT220
1665029,ADLNG590
1665029,APPLN391
1665029,APPLN811
1730568,ENSLA302
1730568,AQCUL703
1730568,TOEDR958
1667081,TECED302
1667081,PRMGT220
1667081,MRKTG155
1667081,CRSCI337
1667081,TOEDR958
1667081,CRSCI581
1667081,ADLNG590
1656843,TOEDR958
1656843,NURSE567
1656843,ADLNG958
1656843,HMDEV202
1656843,MATHS337
1656843,MNMGT796
1656843,SCMGT302
1656843,HPSCI520
1656843,EXMBM220
1728526,JAPAN484
1728526,TECED302
1728526,LEADR796
1728526,ENGCB857
1728526,THMGT567
1728526,APPLN391
1728526,HSHUP155
1728526,EDLED202
1695764,APPLN567
1695764,ECONS395
1695764,TEACH581
1695764,HUMRI220
1736724,ENSLA302
1736724,CAAEN796
1736724,ENGCB857
1736724,ADLNG155
1736724,THMGT567
1736724,HPSCI520
1652759,TOEDR155
1652759,ENGCB857
1652759,BIOEB155
1652759,ECONS395
1652759,ARTSW337
1652759,APPLN567
1652759,TECED302
1652759,SOCPY562
1652759,SDCOA520
1712152,SCIED202
1712152,TEEDU857
1712152,PACIS392
1712152,MTHED724
1712152,EDART568
1712152,HSHUP155
1712152,ANTHY581
1712152,ARTSC568
1712152,PHYSC739
1665051,ANTHY581
1665051,ARTSC568
1665051,LINGS520
1665051,COMPX202
1665051,HSHUP724
1665051,AIMLX857
1665051,ENVSC520
1665051,GEOGY590
1746971,TECED302
1746971,EDART568
1746971,COMPX392
1746971,LINGS520
1746971,CMYHE302
1746971,POPST202
1746971,GLOBE739
1746971,TOEDR958
1660956,ENGEV484
1660956,HSHUP155
1660956,HUMRI220
1660956,NURSE567
1660956,MNMGT796
1660956,AIMLX484
1660956,PSYCH958
1660956,MRKTG155
1660956,HPSCI520
1728546,THMGT567
1728546,HLTSC567
1728546,COMPX392
1728546,POPST202
1728546,EVSOC739
1728546,SCMGT484
1728546,ENGEN590
1728546,SOCIO567
1701922,THMGT567
1701922,SOCIO567
1701922,HLTSC567
1701922,TEEDU857
1701922,NURSE567
1701922,ARTSC568
1701922,SCTED220
1701922,MRKTG155
1663010,BIOEB391
1663010,HPSCI520
1663010,COMPX202
1663010,EDUCA155
1663010,MRKTG220
1663010,CHINE337
1663010,APPLN811
1663010,HLTSC567
1663010,ENGEV484
1663010,HRMGT891
1738786,ADLNG958
1738786,ARTSW337
1738786,LINGS520
1738786,EVSOC739
1718311,HSHUP724
1718311,SOCPY562
1718311,JAPAN808
1718311,ENGEN590
1718311,GEOGY590
1718311,MNMGT796
1718311,EVSOC739
1718311,ARTSC568
1718311,CRSCI337
1695786,TOEDR155
1695786,ECONS395
1695786,GLOBE739
1695786,CRSCI155
1695786,AIMLX484
1695786,HPSCI520
1736748,ARTSC568
1736748,CAAEN796
1736748,SCMGT484
1736748,PSYCH958
1673262,CRSCI857
1673262,TOEDR155
1673262,POPST724
1673262,AIMLX484
1673262,SCTED220
1673262,MATHS337
1669171,ADLNG590
1669171,PRMGT568
1669171,ARTSC568
1669171,SCMGT484
1669171,SDCOA520
1669171,ENGME703
1669171,ENGEE739
1669171,CMYHE302
1669171,PSYCH958
1669171,EXCOR679
1736755,EDUCA393
1736755,SDCOA520
1736755,BUSAN958
1736755,AQCUL703
1722421,TOEDR958
1722421,MNMGT796
1722421,EXMBM220
1734711,ADLNG958
1734711,MATHS337
1734711,HLTSC567
1734711,BIOEB391
1734711,EDART568
1734711,MRKTG220
1734711,CRSCI616
1726520,MNMGT796
1726520,TOEDR155
1726520,ADLNG590
1726520,CRSCI155
1726520,LINGS811
1726520,EXMBM220
1726520,COMPX202
1726520,PSYCH958
1687610,CHINE337
1687610,EDUCA155
1687610,CRSCI616
1687610,HPSCI520
1687610,IRSST808
1687610,ECONS395
1683515,HRMGT220
1683515,TECED302
1683515,POPST724
1667131,EVSOC739
1667131,HMDEV202
1667131,TOEDR958
1656895,POPST724
1656895,CHINE337
1656895,BUSAN958
1656895,AIMLX857
1726528,MATHS337
1726528,ENVSC520
1726528,COMPX150
1726528,CRSCI581
1726528,CHINE337
1726528,EVSOC739
1726528,POPST202
1722436,HUMRI220
1722436,CRSCI581
1722436,JAPAN808
1722436,CRSCI857
1656901,MNMGT796
1656901,EDUCA393
1656901,CMYHE302
1656901,EDUCA155
1656901,TOEDR958
1656901,HMDEV202
1656901,CHINE337
1656901,ENGCB857
1656901,CRSCI857
1736774,HMDEV202
1736774,CRIMN345
1736774,SOCIO567
1736774,SCIED202
1736774,ENGEV484
1736774,BIOEB155
1736774,NURSE567
1712202,APPLN567
1712202,AIMLX484
1712202,DANCE958
1712202,TECED302
1712202,CRSCI616
1712202,MNMGT796
1712202,ECONS395
1712202,ADLNG958
1726540,EVSOC739
1726540,HRMGT808
1726540,COMPX202
1726540,AIMLX484
1726540,ARTSW337
1726540,PRMGT568
1726540,EXMBM220
1726540,POPST202
1726540,EDART568
1726540,HLTSC567
1683533,CRSCI857
1683533,ARTSW337
1683533,PRMGT220
1683533,PACIS392
1747022,BUSAN958
1747022,APPLN567
1747022,EDUCA155
1747022,BIOEB391
1687631,MRKTG155
1687631,EDUCA155
1687631,HRMGT808
1687631,BIOEB155
1742928,PACIS392
1742928,MRKTG155
1742928,COMPX202
1661005,POPST202
1661005,AQCUL703
1661005,HSHUP724
1661005,EXMBM220
1661005,POPST724
1661005,MRKTG220
1661005,APPLN391
1661005,JAPAN808
1661005,ENGEN590
1714261,TEACH581
1714261,SCMGT484
1714261,THMGT567
1714261,ECONS395
1714261,APPLN567
1671253,DANCE958
1671253,BIOEB155
1671253,PRMGT568
1671253,COMPX392
1728600,SCTED220
1728600,CRSCI616
1728600,SOCIO567
1728600,LEADR796
1683545,CMYHE302
1683545,POPST724
1683545,JAPAN484
1683545,APPLN567
1683545,PSYCH958
1683545,EXMBM220
1683545,ENVSC520
1683545,IRSST808
1683545,EVSOC739
1683545,AQCUL703
1658970,IRSST808
1658970,ARTSC220
1658970,POPST393
1658970,ENGEV484
1658970,GEOGY590
1658970,EDUCA155
1658970,CMYHE302
1658970,EDUCA393
1658970,ENSLA302
1656925,SCMGT484
1656925,ARTSC220
1656925,CRIMN567
1656925,EDART724
1656925,TEEDU857
1656925,LINGS520
1656925,CRSCI155
1656925,IRSST808
1656925,ECONS395
1661021,EDUCA155
1661021,EXMBM220
1661021,PHYSC739
1661021,COUNS808
1661021,HSHUP155
1661021,AQCUL703
1661021,HSHUP724
1661021,BIOEB155
1661021,NURSE567
1661021,AIMLX484
1654881,MTHED724
1654881,APPLN391
1654881,ADLNG958
1654881,ADLNG155
1654881,COUNS808
1654881,COMPX392
1714275,CMYHE302
1714275,ENGEN590
1714275,SCIED202
1714275,AQCUL703
1714275,COMPX202
1714275,ADLNG155
1714275,EXMBM220
1714275,CHINE337
1714275,PSYCH958
1654884,SDCOA520
1654884,CRSCI337
1654884,ANTHY581
1654884,AIMLX857
1734759,BUSAN958
1734759,COMPX202
1734759,HRMGT891
1734759,HPSCI520
1734759,AIMLX857
1734759,ADLNG590
1734759,POPST393
1734759,CRIMN567
1734759,ENSLA302
1734759,HMDEV202
1699947,TOEDR958
1699947,JAPAN484
1699947,CMYHE302
1699947,TOEDR155
1699947,PRMGT220
1699947,TECED302
1712236,CRSCI581
1712236,HRMGT220
1712236,LINGS811
1712236,SDCOA520
1712236,EDART568
1742958,INTLC520
1742958,MATHS337
1742958,ANTHY724
1742958,ARTSW337
1742958,EXCOR679
1726575,TEEDU857
1726575,SCMGT302
1726575,CRSCI337
1726575,CRSCI616
1726575,EDART724
1673331,THMGT567
1673331,ENSLA302
1673331,TECED302
1673331,CRSCI337
1673331,TOEDR155
1673331,AQCUL703
1673331,LINGS811
1673331,SOCPY520
1673331,INTLC520
1673331,APPLN391
1704051,THMGT567
1704051,PRMGT568
1704051,ENGEE739
1704051,SOCPY520
1704051,TOEDR958
1704051,CRSCI581
1704051,EDART724
1704051,IRSST808
1704051,ANTHY581
1704051,APPLN811
1675380,CMYHE302
1675380,HRMGT891
1675380,ENSLA302
1675380,IRSST808
1675380,ANTHY724
1675380,EXMBM220
1675380,TECED302
1675380,NURSE567
1675380,EDART958
1675380,AIMLX484
1749110,GEOGY590
1749110,ENGEE739
1749110,SCMGT302
1749110,APHYS568
1749110,HSHUP724
1749110,COMPX392
1749110,HRMGT808
1749110,ENSLA302
1749110,NURSE567
1747065,CAAEN796
1747065,BIOEB391
1747065,DANCE958
1738873,BUSAN958
1738873,APHYS568
1738873,EDART568
1738873,AIMLX857
1738873,ANTHY581
1738873,COMPX202
1738873,PACIS392
1738873,EDUCA155
1683579,BIOEB391
1683579,CHINE337
1683579,TOEDR958
1683579,JAPAN808
1683579,HUMRI220
1683579,DANCE724
1683579,SOCIO567
1654908,CRSCI155
1654908,PHYSC739
1654908,ENVSC520
1654908,CRSCI337
1654908,HUMRI220
1654908,APPLN391
1673337,ENGEE739
1673337,EXCOR679
1673337,LEADR796
1673337,COMPX150
1732735,TOEDR958
1732735,GEOGY590
1732735,CRSCI616
1732735,CRSCI337
1732735,EDART724
1732735,MNMGT796
1732735,ANTHY724
1732735,HUMRI220
1732735,ARTSC568
1663106,MRKTG155
1663106,GLOBE739
1663106,EDLED202
1663106,POPST393
1663106,ENGEV484
1663106,DANCE724
1663106,THMGT567
1720450,BIOEB155
1720450,DANCE958
1720450,ARTSC220
1720450,BIOEB391
1720450,CRSCI337
1720450,PRMGT568
1720450,LINGS811
1720450,MRKTG220
1659013,ENGEE739
1659013,ARTSC568
1659013,CRIMN345
1659013,ECONS395
1659013,PHYSC739
1659013,HMDEV202
1659013,CRSCI337
1659013,EDART568
1724550,EXMBM220
1724550,EXCOR679
1724550,INTLC520
1724550,POPST724
1724550,BUSAN958
1706119,SDCOA520
1706119,ADLNG590
1706119,THMGT567
1706119,BIOEB155
1699979,APHYS568
1699979,MRKTG220
1699979,ENVSC520
1699979,CRSCI616
1699979,EXMBM220
1699979,ANTHY724
1652876,COUNS808
1652876,CMYHE302
1652876,INTLC520
1652876,APPLN567
1652876,ENGEN590
1697942,SCMGT302
1697942,ARTSW337
1697942,MRKTG220
1697942,CMYHE302
1697942,APPLN391
1697942,TOEDR155
1697942,GEOGY590
1697942,HMDEV202
1697942,COMPX202
1681563,COMPX150
1681563,HSHUP724
1681563,MTHED724
1681563,HMDEV202
1681563,PSYCH958
1681563,AQCUL703
1681563,ENGME703
1681563,GLOBE739
1681563,JAPAN808
1679515,CRSCI337
1679515,CRSCI581
1679515,PRMGT220
1679515,CHINE337
1679515,TOEDR958
1679515,HLTSC567
1679515,BUSAN958
1679515,MNMGT796
1679515,IRSST808
1679515,SCTED220
1683612,APHYS568
1683612,HLTSC567
1683612,EXMBM220
1683612,TEEDU857
1710238,IRSST808
1710238,THMGT567
1710238,EDLED202
1661087,ANTHY724
1661087,GLOBE739
1661087,CRIMN345
1661087,LINGS811
1661087,HRMGT891
1740960,AIMLX857
1740960,HSHUP155
1740960,ADLNG590
1740960,LINGS520
1740960,EDART958
1740960,ADLNG958
1740960,TEEDU857
1740960,BIOEB155
1654939,CRIMN567
1654939,POPST202
1654939,EDUCA393
1654939,SCIED202
1654939,GEOGY590
1654939,TOEDR958
1654939,PRMGT220
1654939,CMYHE302
1700000,POPST724
1700000,CMYHE302
1700000,EDART958
1700000,THMGT567
1700000,SOCPY520
